x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15
-1.048916096574143779e+02,1.582863914490799857e+02,-1.689392832355296719e+02,-6.334293964679035298e+02,-3.328756120690675857e+02,4.611400999031453125e+02,-2.491108645641618935e+01,3.830175365578966193e+02,-5.267964687050067596e+02,-6.561376923462150899e+02,-6.308698676144966839e+02,-5.536800950952709854e+02,-3.074923148638931139e+02,3.349561441304692835e+02,7.148549322577299563e+02,5.672322151524331275e+02,1.252668371952433688e+02,1.882158412074308558e+02,7.412436724826920909e+02,-3.953054198357035034e+02,-4.174919941567453208e+01,4.701312811981467377e+01,-3.351019540648024417e+02,4.614141801524666562e+02,9.972226501981059528e+02,8.896943763443458408e+01,1.669653486659550765e+02,4.354993727626616078e+02,3.829962458744457763e+02,-3.948343331998698886e+02,-1.488157064950225106e+02,4.886630580846103840e+02
-1.198353157017486126e+02,1.302180311415121707e+02,-2.192347520220860133e+02,-6.385441326720321058e+02,-3.569389651238157626e+02,4.901866332817979810e+02,-3.009779118649449714e+01,4.221287483713324491e+02,-5.190492496558503035e+02,-6.229861332551674877e+02,-6.691075766529382918e+02,-5.339770880202182752e+02,-3.534996188843019809e+02,3.555075419674733439e+02,7.248122103665954228e+02,5.893279800237839936e+02,8.206162360547502033e+01,1.618556973686001186e+02,7.376887510247339605e+02,-4.287183986844692640e+02,-2.550587888802042968e+01,2.143774710439469544e+01,-3.489766336832678917e+02,5.057531124327334169e+02,9.625183414371964545e+02,1.132162041127699723e+02,1.534235789868241113e+02,4.388307984831195085e+02,3.848264795812557395e+02,-3.659405001632808307e+02,-1.288686797755296141e+02,5.073023596013757697e+02
-1.332544205819256149e+02,7.751023474877770525e+01,-2.365663760565433904e+02,-7.031257669161410604e+02,-3.591151987820136924e+02,5.213553144972943301e+02,-4.095163206616140883e+01,4.647061366417347017e+02,-4.971229375096021386e+02,-6.288957760941253810e+02,-6.594258265249230817e+02,-5.598013818283760656e+02,-3.538184026986935464e+02,3.803767023533134193e+02,7.388935357126473491e+02,5.980824685984538291e+02,3.190372445425722958e+01,1.351676602606997051e+02,7.137229489097384203e+02,-4.633897930484456538e+02,8.277810113270385628e+00,-1.520488568809536645e+00,-3.719734497785638609e+02,5.511256080355142331e+02,9.727662152197043497e+02,9.685294332604802037e+01,1.567060830943081839e+02,4.776800392488629541e+02,4.125664633108133330e+02,-3.745240499090458570e+02,-1.237927276456472327e+02,5.724292652448832541e+02
-1.585392671489935310e+02,4.322964132349699895e+01,-2.533229283983226594e+02,-7.347383717337781945e+02,-3.741415073488887515e+02,5.376424262608126128e+02,-6.070018958571181145e+01,5.071893631656164416e+02,-4.847583946969521662e+02,-6.190420770732486062e+02,-6.748290771137907313e+02,-5.699176312163848479e+02,-3.664982025779319201e+02,3.916655206815141241e+02,7.757913441884347776e+02,6.163485027660619835e+02,7.174212362308164614e+00,1.032321633958008675e+02,7.250462385868644333e+02,-4.754011402903734620e+02,3.945489285057507800e+01,-6.255209131032692937e+00,-3.503126319537040558e+02,5.758697046150938377e+02,9.651053328444601220e+02,1.084991918332710839e+02,1.441084927556648552e+02,4.883514529091747818e+02,4.248382030989245095e+02,-3.382559804938264847e+02,-1.170092838924188641e+02,5.915539655424893226e+02
-1.793404828311921335e+02,1.071560142823808448e+01,-2.834424991647570664e+02,-7.832235017576119844e+02,-4.095931122734314158e+02,5.429294631157392814e+02,-8.971387066360800588e+01,5.315084078239748351e+02,-4.825718634866486809e+02,-6.054892027182120273e+02,-6.936383004935250938e+02,-5.788727386197615488e+02,-3.805943055918505706e+02,4.368120999434843839e+02,7.795845833966827740e+02,6.463487200708334512e+02,-3.939201260806859395e-01,9.830064833553225867e+01,7.312518007449516517e+02,-4.968133206661016743e+02,8.653898655858546363e+01,1.558107107171178285e+01,-3.346842021830130989e+02,6.206927133538728185e+02,9.740796238375381790e+02,1.029671152216077274e+02,1.294517069227411241e+02,5.190534247851969667e+02,4.315551404072492119e+02,-3.178893294694061638e+02,-1.191957127637366796e+02,6.064077574556690706e+02
-2.056443881702877263e+02,-1.709627403781839661e+01,-3.218349044968613271e+02,-8.096017287053761038e+02,-3.947067199116694383e+02,5.684125093953099395e+02,-1.074861738315955080e+02,5.829409991269482134e+02,-4.722175526902580600e+02,-5.951261169495930972e+02,-7.019732706086559801e+02,-5.951722237595331535e+02,-4.056531023466286570e+02,4.396504754195269129e+02,8.019188490434063397e+02,6.397433191411037114e+02,-3.402239702393080734e+01,6.333743858413327388e+01,7.249783573833407218e+02,-5.327190230625353706e+02,8.806493250467200085e+01,-3.882855965964812306e+00,-3.503289626706592230e+02,6.416978941142856456e+02,9.581299469028140265e+02,1.100199305715720044e+02,1.230539543476614881e+02,5.291473564111604446e+02,4.637555913467417099e+02,-3.050797263902589407e+02,-1.031331209664204067e+02,6.427855167347865972e+02
-1.956473990845005062e+02,-6.674930228725867210e+01,-3.125726905473677562e+02,-8.433049948344862514e+02,-4.385323757559380056e+02,5.840427831328357797e+02,-1.058859129434041080e+02,6.148897123470069346e+02,-4.750710089298723346e+02,-5.839259858238838206e+02,-7.025096478810173721e+02,-6.092067569556652415e+02,-4.188149112747033769e+02,4.724841671564392414e+02,8.053087969867812035e+02,6.727326991699442260e+02,-4.503374227358293069e+01,4.148625755165863893e+01,7.327668483864208611e+02,-5.584740752374486874e+02,1.367011380930283906e+02,-1.265356775783174825e+01,-3.678480425127422677e+02,6.753763863256405102e+02,9.578191323593074458e+02,1.147392343339586347e+02,1.219227885791392794e+02,5.615904944643725685e+02,4.723714275575798638e+02,-2.964426940645547006e+02,-8.630995818541710207e+01,6.953567151634442780e+02
-2.105326545721183038e+02,-8.881644176762836196e+01,-3.259017206235036497e+02,-8.633441574307739756e+02,-4.316522179656631693e+02,6.066704616912415986e+02,-1.304118863559825741e+02,6.383091226067856496e+02,-4.571083107111384720e+02,-5.635052556253423290e+02,-7.063428119595637327e+02,-6.096586555879758862e+02,-4.129432617966438102e+02,4.849157574577487253e+02,8.529416934957519061e+02,6.714781089898820028e+02,-6.453717161701052873e+01,1.784558857205649929e+01,7.206778286855241049e+02,-5.840064357444693997e+02,1.622226079187786354e+02,-1.655050459765516635e+01,-3.685140966563820939e+02,7.137604013927134474e+02,9.674363898202135488e+02,9.437120939609853565e+01,1.263050147466446873e+02,5.838530223171487705e+02,4.982109877234185547e+02,-2.829198011388438090e+02,-9.546788295029921301e+01,7.211438353655485116e+02
-2.289421664237782750e+02,-8.049224266028602415e+01,-3.761064655420660756e+02,-9.083862738693703704e+02,-4.468734414094618046e+02,6.192139633424378644e+02,-1.488613222767659465e+02,6.707536121014185255e+02,-4.317474587075509476e+02,-5.408960371600380768e+02,-7.079435142768829792e+02,-6.283270671706770827e+02,-4.225533739694214432e+02,4.788717338682632203e+02,8.566062347513159239e+02,7.029752945701089857e+02,-9.631192543642539761e+01,2.963662179684340714e+01,7.248064126716320743e+02,-6.028541932530880558e+02,1.842072841219385566e+02,-2.366302682571113536e+00,-3.617735125577213466e+02,7.350931877658341591e+02,9.748012653249362529e+02,1.220485733467650959e+02,1.363462619459495215e+02,5.674342620490436957e+02,4.988471292822058558e+02,-2.731099665781469525e+02,-8.655964158564668764e+01,7.385435610169970460e+02
-2.679151880108867090e+02,-1.363689291010433919e+02,-3.838265914867151878e+02,-9.075856103260884993e+02,-4.629000052393112128e+02,6.275396921387381326e+02,-1.515818062713759957e+02,7.128248437609472603e+02,-4.326628686737776661e+02,-5.360647379993034747e+02,-7.232383647155184008e+02,-6.379300354572623064e+02,-4.467655339841069235e+02,5.077892709112524585e+02,8.750264312418537429e+02,7.036164898189449559e+02,-1.066589719593678325e+02,-1.106656437191950459e+01,7.229698366997763515e+02,-6.171126043856464776e+02,1.882096471847171415e+02,-2.708238947088733184e+01,-3.668204068506517501e+02,7.595039565071480183e+02,9.613239436587908813e+02,9.556386066197964624e+01,1.369175195831377039e+02,6.043586730477060200e+02,5.464743899271309147e+02,-2.569848121254913167e+02,-6.874341737794341611e+01,7.779978789098200878e+02
-2.787024156660355061e+02,-1.372351941257076078e+02,-4.190350293632023977e+02,-9.270483177731443902e+02,-4.765856495083322670e+02,6.388143247625966978e+02,-1.827100390205260965e+02,7.191210144043044465e+02,-4.577517546151772763e+02,-5.267647572859669935e+02,-7.100169692600806002e+02,-6.495748289913639155e+02,-4.247504930517746402e+02,5.380802043650876385e+02,9.030881668311661770e+02,7.301514471291071686e+02,-1.290582476787107851e+02,-1.702437837239809681e+00,7.308159647116804081e+02,-6.252593521325477468e+02,2.373801027965263017e+02,-3.057764535181001264e+01,-3.395889344348959185e+02,7.849189178543250591e+02,9.470945468890143957e+02,1.209333288137707569e+02,1.341494916411116378e+02,6.200861843211052928e+02,5.518992833615992595e+02,-2.492294171828901028e+02,-6.250527741890583400e+01,8.144471852698312659e+02
-3.008279063721184343e+02,-1.641590391257106774e+02,-4.386593320206341673e+02,-9.488690911415829987e+02,-4.963279051446776862e+02,6.502170407588367880e+02,-1.748228152532192041e+02,7.588645184032095585e+02,-4.445021770259635332e+02,-5.184142347886678408e+02,-7.088283987110504540e+02,-6.648043332274201020e+02,-4.396150127212796406e+02,5.106669024866462792e+02,9.119507264785270308e+02,7.317419635283572461e+02,-1.154935561773515218e+02,-3.347884113400840533e+01,7.394477199111724985e+02,-6.292742543095297378e+02,2.591206942413490424e+02,-9.412881363739669993e+00,-3.318440809336914299e+02,7.876169648725892785e+02,9.749817203340330707e+02,9.183612224726812201e+01,1.279190550100966988e+02,6.120118137359744424e+02,5.392308730240152954e+02,-2.635031293769095555e+02,-8.841953272577733003e+01,8.156307422377325338e+02
-3.053392062006506080e+02,-1.784058519012245085e+02,-4.344588111187924255e+02,-9.448008948700086194e+02,-5.066993581999644221e+02,6.461687625020870200e+02,-2.102515803229204607e+02,7.783442049953770265e+02,-4.428187427227840658e+02,-5.002845397063931046e+02,-7.033680640933898758e+02,-6.946398546380370362e+02,-4.363261346961401728e+02,5.309402262200437690e+02,9.264179656998728660e+02,7.382525000654311498e+02,-1.516799651960427866e+02,-4.981489121158597300e+01,7.355908701450287026e+02,-6.368456240449440884e+02,2.734005969256341473e+02,-9.752632187169002265e+00,-3.449504532943882396e+02,8.006439331050560213e+02,9.797690981037688971e+02,1.033952980974691798e+02,1.677351772953850286e+02,6.312117916484123725e+02,5.784369849938605057e+02,-2.196898897356384452e+02,-6.586780856444498511e+01,8.466128336704042567e+02
-3.287991257227309347e+02,-2.146180022300244730e+02,-4.633134017521883266e+02,-9.753922966092691240e+02,-5.133106236979431287e+02,6.355190371095393402e+02,-2.090954941482852973e+02,7.990393512070421593e+02,-4.618315399503625827e+02,-5.136741169940929694e+02,-6.957834983858224405e+02,-7.028671530180171203e+02,-4.413679629091523680e+02,5.360269555065536906e+02,9.257742887011024777e+02,7.456218466009850090e+02,-1.382530660216587535e+02,-3.576634662882376858e+01,7.501250383931200076e+02,-6.508293853137694214e+02,2.928856276096444731e+02,-1.706263569996264096e+01,-3.207749713114873771e+02,7.973695878136761621e+02,9.635313603853950326e+02,1.000067854356613282e+02,1.496795868430869234e+02,6.201055534341651310e+02,5.935218770087826670e+02,-2.170149166672345586e+02,-8.827430729966417289e+01,8.642775575210945362e+02
-3.180289784438717788e+02,-2.305230208087081962e+02,-4.530754826553561543e+02,-9.681700231906364706e+02,-5.382161826501721862e+02,6.811396439174171746e+02,-2.233611314382868898e+02,8.179714906715520328e+02,-4.519889727584368302e+02,-5.095108349806349679e+02,-6.858630794426854891e+02,-7.226883591433532956e+02,-4.005643996396849502e+02,5.248072668912458312e+02,9.198568875334030963e+02,7.582144583193745575e+02,-1.744303469610391062e+02,-5.325340598624134003e+01,7.250665693102215528e+02,-6.352789896952858726e+02,3.264893369831240761e+02,-4.423813511828404543e+00,-2.995527636242385938e+02,8.170007702164454031e+02,9.603230623504775849e+02,9.605578850571232863e+01,1.673298675074413211e+02,6.270510274788197194e+02,5.872672333096370494e+02,-1.995261876049844432e+02,-8.606307992308600774e+01,8.765472782118760051e+02
-3.479036228805796327e+02,-2.314450041045136288e+02,-4.906605314658356178e+02,-9.939658171135066596e+02,-5.370536775250573100e+02,6.464241662594731679e+02,-2.502791310993096090e+02,8.229100816525965456e+02,-4.574565213488356221e+02,-4.964984099933696484e+02,-6.691050051165440209e+02,-7.043959578172303964e+02,-4.167591615567617964e+02,5.419208469173240701e+02,9.533915982779205933e+02,7.552555040367175252e+02,-1.641294519858544732e+02,-5.694659710123445961e+01,7.458222686574329146e+02,-6.601675833288942385e+02,3.073083189953198371e+02,1.519819478838097027e+01,-3.104910968883273767e+02,8.315279990077075354e+02,9.909792270792393083e+02,8.101719435571729377e+01,1.628171022239495755e+02,6.453902843334255977e+02,6.112825688647234301e+02,-2.023287589539107501e+02,-6.085869061623962040e+01,9.195846242802327879e+02
-3.243510014164407949e+02,-2.525196294337036989e+02,-4.836025224722056350e+02,-9.944888937366906703e+02,-5.532751401556647579e+02,6.541923054972160116e+02,-2.622137357749298872e+02,8.449239278746375703e+02,-4.618593643264411526e+02,-4.977028854392401627e+02,-6.640027400755864164e+02,-7.513769716915737717e+02,-3.941082851675246275e+02,5.384381965774614400e+02,9.506141811310578760e+02,7.523682725309209900e+02,-1.604767840176840252e+02,-7.240766078914923298e+01,7.452335568411670010e+02,-6.617042063966756587e+02,3.407783038627147789e+02,1.233337197451957223e+01,-2.902621269554555852e+02,8.185140450096754421e+02,9.726198572139664975e+02,7.035495721903053834e+01,1.832483333358344737e+02,6.423135081922785048e+02,6.228841424676363658e+02,-2.051177070532596076e+02,-8.154197924996259417e+01,9.022465806921767353e+02
-3.371371372600307268e+02,-2.409380465831182221e+02,-5.144917930323562132e+02,-9.891473226813751580e+02,-5.379691403813137640e+02,6.606834700642436928e+02,-2.649595905768781563e+02,8.660495339959492185e+02,-4.836195759133528895e+02,-4.839359495820267512e+02,-6.482702147630270701e+02,-7.665510340799688720e+02,-3.497711751041453567e+02,5.122674549914253248e+02,9.718971213178944026e+02,7.457696297457931678e+02,-1.556417384223478848e+02,-6.172780881067252778e+01,7.393928769394361780e+02,-6.506971007490404872e+02,3.671200219335464681e+02,1.370330120014286024e+01,-2.699898165640006482e+02,7.958048750933705833e+02,9.760545219554778669e+02,5.841128262547220373e+01,2.171423000823704399e+02,6.330358446276393352e+02,6.383958321741218924e+02,-2.049197468395105375e+02,-7.600027627233420446e+01,9.014426507915320599e+02
-3.521001977908369440e+02,-2.432907217950295831e+02,-5.082402571716831972e+02,-9.759164717352917933e+02,-5.724889291225492798e+02,6.345423343816986517e+02,-2.890937148962409537e+02,8.555262009988247200e+02,-5.113783376860447447e+02,-4.833117451415166670e+02,-6.383946844367408175e+02,-7.930621490538843545e+02,-3.418396161888874758e+02,5.307076675382419353e+02,9.895074686792831926e+02,7.140794467018503155e+02,-1.830281229842483981e+02,-8.340500364760578123e+01,7.643196833447990457e+02,-6.256428449810961183e+02,3.535799517815569857e+02,2.490072233842985128e+01,-2.677758313198962696e+02,8.009983845585056770e+02,9.555231846433648570e+02,7.005653833777481054e+01,2.172765674826226814e+02,6.232206709051940834e+02,6.685129696374881405e+02,-1.988753629865651078e+02,-8.918912631551903303e+01,9.203331614728867862e+02
-3.609791514864496662e+02,-2.588418310116107364e+02,-4.989625396585490762e+02,-9.863940676224021900e+02,-5.762984222770003271e+02,6.078980275477065334e+02,-2.990535743443794559e+02,8.810248873538245107e+02,-5.162761455186122248e+02,-4.903400544149161533e+02,-6.005154504529890573e+02,-7.777621463278518377e+02,-2.895603386406848472e+02,5.085902793162002240e+02,9.975922144731116532e+02,7.261985800396913646e+02,-1.836554429777649489e+02,-6.309401002557219584e+01,7.765177489285189267e+02,-6.578597060772056011e+02,3.755027846711238340e+02,3.460152646324403491e+01,-2.466717344999667034e+02,7.874185510220028164e+02,9.756850329832905118e+02,5.719642864469425092e+01,2.592122550990934542e+02,6.227328131680030765e+02,6.641009441824564874e+02,-1.948876281889039888e+02,-6.585466160367558075e+01,9.294923661771076695e+02
-3.520064491653879486e+02,-2.715639157555858105e+02,-5.121186822872124367e+02,-9.588394443306567609e+02,-5.709536840824315505e+02,6.079148290573042459e+02,-3.113028245643000673e+02,8.770776488261192299e+02,-4.904787960962243574e+02,-4.838576280758997541e+02,-5.710254283808418450e+02,-7.886854890421835762e+02,-2.862553720169136113e+02,5.170078876557776084e+02,9.864109748069631678e+02,7.155649958975052414e+02,-2.061123891329837079e+02,-6.194524142485746410e+01,7.554231604391078463e+02,-6.109697944717232758e+02,4.001417104548032171e+02,2.359865308443988852e+01,-2.255068220050545733e+02,7.823740093226530234e+02,9.805217217797043077e+02,3.263031792642918560e+01,2.482323741259945109e+02,6.186582010987756348e+02,6.685455471731312400e+02,-1.961665398127476578e+02,-8.215021191287803504e+01,9.383876118318939916e+02
-3.677267771818130768e+02,-2.742980796281858034e+02,-5.247416621005460229e+02,-9.663567780574475137e+02,-5.785096550466762437e+02,6.085916928090173315e+02,-3.241468393645848209e+02,8.601785673825997947e+02,-5.126050314763311917e+02,-4.810428820175712872e+02,-5.635542306753010280e+02,-7.958863616480213068e+02,-2.758445274043247650e+02,4.851024505557678594e+02,9.871146229455579260e+02,7.173713943974008771e+02,-1.854578010741836067e+02,-8.526082780889028356e+01,7.610541563190524812e+02,-5.933014910295173650e+02,3.965634387718384346e+02,-1.241667960242274660e+00,-2.458230581312004688e+02,7.422994227809036829e+02,9.664430135560542112e+02,6.941162495133613675e+01,2.567107589960160681e+02,6.200405167922697274e+02,6.733223665999980767e+02,-1.897987571589407878e+02,-4.959716904078103994e+01,9.430149846604161894e+02
-3.376046355698364323e+02,-2.761597308278770129e+02,-5.211632223078123616e+02,-9.368338672904850455e+02,-5.700015396950504964e+02,5.990000376826009187e+02,-3.266470905103071232e+02,8.509043172399536843e+02,-5.272526386576392952e+02,-4.779173771765631500e+02,-5.284158425625170139e+02,-7.988193409970020866e+02,-2.289561262867927383e+02,4.763338379843846724e+02,9.914583728055894198e+02,6.794292916155569628e+02,-1.884395848430783360e+02,-8.218514767702463075e+01,7.820500867042634354e+02,-5.976616356054569223e+02,4.075727627835034923e+02,3.408771643870855428e+01,-2.274783159756756561e+02,7.282115533729544268e+02,9.519926665714249339e+02,4.300353507135604758e+01,2.534120139314538562e+02,6.058809463083398441e+02,6.722956445787870052e+02,-1.816626595001461055e+02,-5.495269003440258615e+01,9.740766047863834274e+02
-3.397341455538410173e+02,-2.769539979668994079e+02,-5.331407026373104827e+02,-9.582135320693370204e+02,-5.593106776884338842e+02,5.764733373736696649e+02,-3.189201238950720949e+02,8.342895313830844088e+02,-5.105371636669971167e+02,-4.894658112623378656e+02,-5.206317455700160508e+02,-7.800153791699086696e+02,-1.934910129782563786e+02,4.625330371387130413e+02,9.936342590343593884e+02,6.679148101144569409e+02,-2.070583762781375299e+02,-7.411508138639420906e+01,7.748747128240341908e+02,-5.583584225885765591e+02,4.248859778160024803e+02,-1.498482169675305897e-01,-2.503556528547223081e+02,7.011971854905524424e+02,9.265539200249174883e+02,3.188378567585765566e+01,2.501840800905962396e+02,5.844644243006571287e+02,6.883949415238224674e+02,-1.821113837389758601e+02,-6.441080967776869670e+01,9.741777464430803093e+02
-3.397186613488597686e+02,-2.845247972977800828e+02,-5.438655256765340482e+02,-9.661343597551282301e+02,-5.779528453883639258e+02,5.633967294451838370e+02,-3.314843694126790297e+02,8.232641733558696160e+02,-5.143208386301728297e+02,-5.078269241467187385e+02,-4.710299991451108781e+02,-7.767428052274532320e+02,-1.830924539220144425e+02,4.568048369101388744e+02,9.753989426497950035e+02,6.355836231059712418e+02,-2.484158225344934010e+02,-9.167913581235200127e+01,7.676514575361686639e+02,-5.611909781387296334e+02,4.421147132628362897e+02,1.563939295773652560e+01,-2.586028979010392277e+02,6.559075046293232845e+02,9.321159135742765329e+02,3.191233322919205762e+01,2.362275409061948892e+02,5.822900378811981454e+02,6.904814830941395485e+02,-1.766492830863413701e+02,-2.730856024880569421e+01,9.745077709097472507e+02
-3.499629023698222454e+02,-2.734555274248764363e+02,-5.406802628647159281e+02,-9.402572411282087614e+02,-5.542780460852786746e+02,5.624086071602484935e+02,-3.394516627116499876e+02,8.041690367729819400e+02,-5.034540801082862345e+02,-4.881726558386959027e+02,-4.294405855788824056e+02,-7.734303363410728025e+02,-1.649750567743220699e+02,4.308055157135279956e+02,9.617080399522445759e+02,6.191968165791706724e+02,-2.566917553623607660e+02,-9.988220503796669902e+01,7.634375224327918659e+02,-5.511717415551099748e+02,4.538739081634833497e+02,-1.130847164948199435e+01,-2.331673919229066883e+02,6.637097497940458197e+02,9.392591476750510537e+02,1.704148515444563117e+01,2.458580309550025618e+02,5.793210224806947508e+02,6.863185489453935588e+02,-1.794157663614125511e+02,-2.370240140958861730e+01,9.684561980086640460e+02
-3.463814094820297100e+02,-2.886623523750563436e+02,-5.395877843352227501e+02,-9.414242646279701603e+02,-5.372132643029548262e+02,5.548285740337307743e+02,-3.081676901803267015e+02,7.958581300416177555e+02,-5.221444451200633239e+02,-4.828255358438132703e+02,-4.123170229478021724e+02,-7.563299932976793798e+02,-1.346956050678261647e+02,4.330084155199313614e+02,9.658631740957956708e+02,6.092386108712790929e+02,-2.539262073619164823e+02,-1.023480261112065648e+02,7.750934588520358375e+02,-5.373213531552224822e+02,4.569370013722854651e+02,-2.090432654317751826e+01,-2.378357604653786836e+02,6.098159877037720662e+02,8.898670064174397112e+02,2.320169381086061122e+01,2.716680487180455543e+02,5.810095320031399524e+02,6.981293948465231551e+02,-1.684670521793470357e+02,-8.795768427221009489e+00,9.758998312318791477e+02
-3.342688032959391649e+02,-2.924414771987526365e+02,-5.094142857745011383e+02,-9.129508646460045611e+02,-5.360542277177671622e+02,5.193061125845321158e+02,-3.285174961051137643e+02,7.853501960377917612e+02,-5.095800863453411012e+02,-4.858616754865480516e+02,-3.659349929249886486e+02,-7.453396686922043273e+02,-9.706167005620007160e+01,4.133641735989968993e+02,9.615585953845495624e+02,5.678331356409037198e+02,-2.530963934643864661e+02,-1.300255575462228421e+02,7.605786538593338264e+02,-5.070793000517488736e+02,4.750462490774741013e+02,-3.932812295094072397e+01,-2.487855160003766457e+02,5.686633304399624649e+02,9.014811750185118626e+02,3.703377751753150449e+01,2.731638861965748220e+02,5.724117635750777708e+02,6.884737132699309541e+02,-1.540797099541541115e+02,1.800556902135804904e+01,9.628194250706096682e+02
-3.030107452441232567e+02,-2.995992504581297453e+02,-5.391996964968735710e+02,-9.007872054975543961e+02,-5.287506170050387482e+02,5.090583807570392878e+02,-3.175908378310140847e+02,7.419539444627803277e+02,-5.066507184214636936e+02,-4.713691184959170073e+02,-3.776649085885751447e+02,-7.364213385770102605e+02,-6.133065136200993805e+01,4.009383856446060577e+02,9.255963828848852017e+02,5.301470661294050615e+02,-2.955696945302523773e+02,-1.347657183899615916e+02,7.823192431796679784e+02,-4.900970018114110758e+02,4.783706170855634241e+02,-4.142868834630895236e+01,-2.536237948848304598e+02,5.584422424416032982e+02,8.665044475258376906e+02,5.393411809977661164e+01,2.538361377085662127e+02,5.543198797858526632e+02,6.719242003807211177e+02,-1.462705722065486782e+02,5.854019226834237699e+00,9.944001515507178510e+02
-3.238472233339353465e+02,-2.734355313684779958e+02,-5.308308253467739632e+02,-9.136400219492587667e+02,-5.291008196209726293e+02,5.036181089071921519e+02,-2.851323102091253645e+02,7.114387156357535105e+02,-5.071272604221651932e+02,-4.862682480530831981e+02,-3.219681909155252129e+02,-7.177034167839944985e+02,-4.186466004172859101e+01,3.845070585386379207e+02,9.196836599087885133e+02,5.080247230335386348e+02,-3.072978538971399871e+02,-1.625457345726260314e+02,7.580468156193918503e+02,-4.791118471840528628e+02,4.995245828661574023e+02,-6.058579657697731591e+01,-2.375026166166188659e+02,5.164187695662270698e+02,8.488876123611784124e+02,5.334902122295039106e+01,2.552869743707759369e+02,5.511122299292320577e+02,6.812876185077167293e+02,-1.590379140983143031e+02,2.389662371690437936e+01,1.008289002217185271e+03
-3.142001975602025254e+02,-2.987158060470392797e+02,-5.243103217024022342e+02,-8.826099959362232994e+02,-4.927564897257761913e+02,4.854908288741864339e+02,-2.754086107763491782e+02,7.044664447477605336e+02,-4.784422216212967101e+02,-5.071858485221157480e+02,-2.854960800619945189e+02,-6.912371664106678963e+02,-1.081576965784807065e+01,3.520754701196832457e+02,9.089093092843080512e+02,4.723924636065931963e+02,-3.440766919730291420e+02,-1.742286476959556865e+02,7.440964750870307398e+02,-4.505913827869271699e+02,5.188031496813723606e+02,-8.312363505066693392e+01,-2.775861030684892512e+02,4.468834891346946279e+02,8.245897984102097098e+02,4.535219075084129514e+01,2.481767762224315561e+02,5.369859587008920698e+02,6.549634945180821433e+02,-1.497548597819654788e+02,5.818337384058768436e+01,9.938307758819393030e+02
-2.698259539238678713e+02,-3.088155682704730225e+02,-5.105825628167050354e+02,-8.789578538216502466e+02,-5.005170975452487596e+02,4.671265229434644084e+02,-2.759669831280964445e+02,6.675217386506947150e+02,-4.415434469068393355e+02,-4.897953234708883201e+02,-2.751613854111501496e+02,-6.650644002661434797e+02,2.898290511039039075e+01,3.318572919991964341e+02,8.766745589438985462e+02,4.314493245700188595e+02,-3.471250983320551313e+02,-1.706899347771037299e+02,7.249364379922627677e+02,-4.469796170455280730e+02,5.253386087109421396e+02,-9.957651923644667136e+01,-2.738390174198121940e+02,4.351527796863627486e+02,8.072317631929798836e+02,5.512161199282689950e+01,2.613403388073939482e+02,5.112654279657388088e+02,6.625299531986013335e+02,-1.337761790463478349e+02,9.231639510981942465e+01,1.016521288595956207e+03
-2.628358936601480309e+02,-3.025274987843826011e+02,-5.158562632252704816e+02,-8.513617167684286642e+02,-4.766267353673927687e+02,4.722809080974559492e+02,-2.640155114227561626e+02,6.381395196229636895e+02,-4.617187492385431256e+02,-5.058186746096354796e+02,-2.147959284262565802e+02,-6.391972855830321123e+02,4.525264418013560430e+01,3.344452322493540919e+02,8.792343951165883027e+02,4.080620555351104031e+02,-3.676648317916487940e+02,-1.779767380375411392e+02,7.527474806169722115e+02,-4.173009296133998305e+02,5.308381700629544184e+02,-1.114083656342279198e+02,-2.813822075177614579e+02,3.754124382231405548e+02,7.878413128871773097e+02,6.725405793812599597e+01,2.298560183268251365e+02,5.225045185142973878e+02,6.591185539069116430e+02,-1.308735851875687217e+02,8.135413923469540975e+01,9.980726735658040525e+02
-2.631476710927456679e+02,-2.797042342166063236e+02,-5.250292515424162048e+02,-8.460900749369062623e+02,-4.578672701953412911e+02,4.389808785238103610e+02,-2.547231531628377468e+02,6.004034958980075771e+02,-4.405331918573421035e+02,-4.958184241924348044e+02,-1.852871472531743962e+02,-6.268592567041710026e+02,1.047445257816964101e+02,2.828870280163557140e+02,8.552289358471250580e+02,3.669958100594977282e+02,-3.912116570902570629e+02,-1.947685027173683636e+02,7.246908412211697623e+02,-3.821107891487982897e+02,5.291232673422624657e+02,-1.596537084071107699e+02,-2.865838423599471412e+02,3.452933172972527132e+02,7.913785527507158122e+02,7.226469456547059167e+01,2.283678400768274059e+02,4.822349823581180885e+02,6.473125112374300443e+02,-1.303308400506632836e+02,1.164781998645927246e+02,1.029114143398043780e+03
