x0,y0,z0
7.405069562223620778e+02,1.097184735239400624e+02,4.094587864493098550e+02
7.662518357825593966e+02,1.575796746933447992e+02,3.947433433670871068e+02
7.681686909377222037e+02,1.339311403045926738e+02,4.137874229013104923e+02
7.616592856969942886e+02,1.524263999369878775e+02,4.131608631836247696e+02
7.881172265016380152e+02,1.751185039766293983e+02,4.079743054467710408e+02
7.927189535446792661e+02,1.789378206288396598e+02,3.898682782552223784e+02
7.927985511986991014e+02,1.830315721626615186e+02,4.036322738488908612e+02
7.977408975607252160e+02,2.056795659863512071e+02,3.967972091650001971e+02
8.089765280900260223e+02,2.256149834108551886e+02,3.946485611700126128e+02
8.068214707061717945e+02,2.404138129630967455e+02,3.968850813218770099e+02
7.880927044501114551e+02,2.355650156414374123e+02,4.116506623190421692e+02
8.148377530027328248e+02,2.533887909317425624e+02,4.179245114628798774e+02
8.208494159272084971e+02,2.802474257646157412e+02,4.071437815470656005e+02
8.277100023604122043e+02,2.572805633722730931e+02,4.095949682771567382e+02
8.322468059239121203e+02,2.809177522750504181e+02,4.045543875859424929e+02
8.353333117482669650e+02,2.976409182352841754e+02,3.938549992422117043e+02
8.083302583945004471e+02,3.081856082874850813e+02,3.827676896849545756e+02
8.070415182583307114e+02,2.980948246157330459e+02,4.106079381144074887e+02
8.160655533234059931e+02,3.130994840651048889e+02,3.932105304033471498e+02
8.432130122715569769e+02,3.207224701464178906e+02,4.038585229154618901e+02
8.327852646260903384e+02,3.335276301730214641e+02,3.850375893852444733e+02
8.314810908008470278e+02,3.316879543061149889e+02,4.070542455479446744e+02
8.234244334646282368e+02,3.748152219856715419e+02,4.118274885249721251e+02
8.093468545469664832e+02,3.592495119412409963e+02,3.881136159059097395e+02
8.315311509175618312e+02,3.821764109437825141e+02,4.135141059162008901e+02
8.124695609753920280e+02,3.844248207944213505e+02,3.954841105403701818e+02
8.064607893125157716e+02,3.855202281153522677e+02,3.914441374180142930e+02
8.162509426218581439e+02,3.952580029790202616e+02,4.119990743480212814e+02
8.198197689343110142e+02,3.879157004027786115e+02,4.153519542982011217e+02
8.138660392580035250e+02,4.063934665817980090e+02,4.013259705762348517e+02
8.188915090456150665e+02,4.195518939029972216e+02,4.105124810951479049e+02
8.179296053423961439e+02,4.376550924224420100e+02,4.080585861097890188e+02
8.151437085305561823e+02,4.322589756443001079e+02,4.056644560704590958e+02
7.987574188229272067e+02,4.428086003603168592e+02,4.056128275575014754e+02
7.981125930180371597e+02,4.419219488934211313e+02,4.067241669616021227e+02
8.108758256883038484e+02,4.468561339171971554e+02,4.252860899964271084e+02
8.082479907727728232e+02,4.379698843400316832e+02,3.975024452558517396e+02
8.135551841700539626e+02,4.784103650287942173e+02,4.114740645992345662e+02
8.108909192909242165e+02,4.787383220043231518e+02,4.195338561994930728e+02
8.043505921918447257e+02,4.847473425958652342e+02,4.070882618523095289e+02
8.024796482267116744e+02,4.797896178929854614e+02,4.014064945728596285e+02
8.035001075960316257e+02,4.985884964232912466e+02,4.198965001639388106e+02
7.944698010210975099e+02,4.992639430910322744e+02,4.070146021970222705e+02
8.065573397858136104e+02,5.065228595276578858e+02,4.054152621254243627e+02
8.159196471255726237e+02,5.154794566651052037e+02,4.164106544553666254e+02
7.942125720612079931e+02,5.246899548267941782e+02,4.170203177028275263e+02
7.956630479149389430e+02,5.421476533594051261e+02,4.217901269732856804e+02
7.921645733244289431e+02,5.478124807498835480e+02,4.177778292577526713e+02
7.929925029906423788e+02,5.350500880786175912e+02,4.148515552081848341e+02
7.922467917673639022e+02,5.344731376266239522e+02,4.099978000760174837e+02
7.972066286643669173e+02,5.380232645459217338e+02,3.924322680508512349e+02
7.967217480997644543e+02,5.582113069781687500e+02,4.174916411653875343e+02
7.933078597109446264e+02,5.700623935191474629e+02,4.069660948918447616e+02
7.673821451075518780e+02,5.723276744022157345e+02,4.216967629248584331e+02
7.877382080504836495e+02,5.927023495320922848e+02,4.177004576033798458e+02
7.764016531890254100e+02,5.899512014796722497e+02,4.270897621512909836e+02
7.960602096969444119e+02,6.045675775767643927e+02,4.018476912548287032e+02
7.840045842304151620e+02,5.949730182981672897e+02,4.281789373387588853e+02
7.800762994708179576e+02,6.007528780036282114e+02,4.182841497401728930e+02
7.924706840564134609e+02,6.163064824639004655e+02,4.350422981201555785e+02
7.860420011581561539e+02,6.005478461265082615e+02,4.252355237366184610e+02
7.916352540281399115e+02,6.131270529340728217e+02,4.369804179939899882e+02
7.865379319351484355e+02,6.134313444359307823e+02,4.164449646265352385e+02
8.124090234689351746e+02,6.445811555427831081e+02,4.136909631951630786e+02
7.821360689793381198e+02,6.637339355523910172e+02,4.313571691209854748e+02
7.941878599900378504e+02,6.362490433092091280e+02,4.234187612693185088e+02
7.653954365613675463e+02,6.407010815244161677e+02,4.330051060789895132e+02
7.791625551051827188e+02,6.562034341335428280e+02,4.282127756277685648e+02
7.860019050594679584e+02,6.634691765318672196e+02,4.192431322641289171e+02
7.907804050203293400e+02,6.495544120803425585e+02,4.601386032069808607e+02
7.838555371609404574e+02,6.679798131654515601e+02,4.212514501269539551e+02
7.701269819294230956e+02,6.809434651096014477e+02,4.163442203359281848e+02
7.876700766913163534e+02,6.987918717101539414e+02,4.383904119764591769e+02
7.810130751933746751e+02,6.711984325286036892e+02,4.245607193195679088e+02
7.833523541845959244e+02,7.137232383068239869e+02,4.387317794911186866e+02
8.159647127761600132e+02,7.037651969671917414e+02,4.361948646928684070e+02
7.742524600155207963e+02,7.060571248823544011e+02,4.411645956699321687e+02
7.859755897281256694e+02,7.108446889702112230e+02,4.310839698134444689e+02
7.826975740622804096e+02,7.234868467509833181e+02,4.371988546092121055e+02
7.773238135815062151e+02,7.215026011143195319e+02,4.285893738484650157e+02
7.830228307305820863e+02,7.141880102368227199e+02,4.255431664666072606e+02
7.708712092785215191e+02,7.197043845704929481e+02,4.426740653520000706e+02
7.634748391231316873e+02,7.444967543215803971e+02,4.202708328841264347e+02
7.830732069839190217e+02,7.330069195676589970e+02,4.556814440245328228e+02
7.690249506914437916e+02,7.266934044695647117e+02,4.292843681057765934e+02
7.981775243849465369e+02,7.448521315545201560e+02,4.186003495715784766e+02
7.942724526574737638e+02,7.550478031446220939e+02,4.248801196052766613e+02
7.851492139683643927e+02,7.680224084274668712e+02,4.527241834758518166e+02
7.901775064961535691e+02,7.503663059780866433e+02,4.403462100107079777e+02
7.999471276557125066e+02,7.785509182556272663e+02,4.269351304760122048e+02
7.774078681768082788e+02,7.828274791386373863e+02,4.483268806567314186e+02
7.918487534264071428e+02,7.765783016303339537e+02,4.307430847960925462e+02
7.652093187455267298e+02,7.760349573872589417e+02,4.453015259929492231e+02
7.948117503120902256e+02,7.820200046186960208e+02,4.371019484444619820e+02
7.869907212863371342e+02,7.879741292312958194e+02,4.320363564620400894e+02
7.862387670068661691e+02,8.089265365030040584e+02,4.317098081719408924e+02
7.776941072805234398e+02,7.843482273477186482e+02,4.248176040935074411e+02
8.001792762439744138e+02,8.284816850099040266e+02,4.662394418108842729e+02
7.941409294210316148e+02,7.960274255270239792e+02,4.390975602447592223e+02
7.698017722192466863e+02,8.090418295836085463e+02,4.544577811252098059e+02
8.019029048825743757e+02,8.165059787157268829e+02,4.478587136660316332e+02
7.860103240874165067e+02,8.019480945318555314e+02,4.300239593176771109e+02
7.924930351312774519e+02,8.083135435622623390e+02,4.433533062803214193e+02
7.773369434190049105e+02,8.056569712858806724e+02,4.406008379142532476e+02
7.891879961518427535e+02,8.405467047960304399e+02,4.323588970580364048e+02
7.707649724432031917e+02,8.171442866910327893e+02,4.573026365137612856e+02
7.822284792317980191e+02,8.346602237817422747e+02,4.329653007298387024e+02
7.761926456491374893e+02,8.275143501722326391e+02,4.525420592339584118e+02
7.790865071957628061e+02,8.459530241027644024e+02,4.428219505178201416e+02
7.932555607740902133e+02,8.237406866837834514e+02,4.577092495741446214e+02
7.805086428445575848e+02,8.523703380070535331e+02,4.408599464815949887e+02
7.804880391232256898e+02,8.360251331383416300e+02,4.473388022529354089e+02
8.002332775485235743e+02,8.695538430537828845e+02,4.394379735286890991e+02
7.947185408453451601e+02,8.700765330947372149e+02,4.553816382340575615e+02
7.797429447533002076e+02,8.418738693104547792e+02,4.517468828026294432e+02
8.133819232794827485e+02,8.655949940130245750e+02,4.546381463813198707e+02
7.703266997732292793e+02,8.675938946972702297e+02,4.371375170694445842e+02
8.010419138487706050e+02,8.624203078091908310e+02,4.713452931500608543e+02
7.836779266690474515e+02,8.641177812837229339e+02,4.536096558481426655e+02
7.640980782576043566e+02,8.759251913454643272e+02,4.629643115727282634e+02
7.756532864952564523e+02,8.646023808075184434e+02,4.647466876456331306e+02
7.838246961038186100e+02,8.724071721808995790e+02,4.562489194499486871e+02
7.933137231594737386e+02,8.678346952130771115e+02,4.522454673528991975e+02
7.958564508933664001e+02,8.750319031153159131e+02,4.509397758502014426e+02
7.934850676179401034e+02,8.899392888991286554e+02,4.667463743000797649e+02
7.749922065604755517e+02,8.737264306346190779e+02,4.760584243945467051e+02
